id,order_date,ship_mode,customer_id,sales
164175,4/30/2015,Standard,277,213.115
164238,8/16/2015,Standard,712,346.158
164308,9/24/2015,First,364,821.94
164357,11/25/2015,Standard,762,13.12
164448,10/31/2015,Second,7,481.698
164966,7/30/2015,First,987,155.88
165449,11/22/2015,Standard,360,27.168
165512,5/24/2015,Second,721,610.307
165743,11/20/2015,Second,869,160.272
166520,7/16/2015,First,880,680.78
167220,12/12/2015,Standard,783,22.368
168704,4/13/2015,Standard,708,1061.328
168732,12/10/2015,Standard,309,129.64
168914,5/21/2015,Standard,656,20.768
168935,11/27/2015,Standard,645,459.4335
100405,8/26/2016,Second,805,8.26
100419,12/16/2016,Second,171,4.788
100461,1/8/2016,Standard,763,1671.93
100566,9/3/2016,Standard,850,83.952
100720,7/16/2016,Standard,377,644.198
100839,10/13/2016,Standard,19,752.41
101196,5/12/2016,Standard,86,82.368
101497,9/29/2016,Second,668,18.97
101616,9/3/2016,First,924,87.28
102141,8/26/2016,Standard,971,146.688
102232,8/5/2016,Standard,461,197.05
102239,5/5/2016,First,468,1691.608
103646,4/21/2016,Standard,31,195.976
103674,12/6/2016,Standard,405,1018.302
104794,12/16/2016,First,907,3.68
104815,9/3/2016,Standard,220,198.744
105452,7/28/2016,Standard,36,327.42
105578,5/30/2016,Standard,868,874.308
106313,8/22/2016,Standard,494,19.44
106600,4/8/2016,First,961,354.9
106677,11/5/2016,Standard,27,23.988
107440,4/16/2016,Standard,739,9135.19
108098,10/14/2016,Standard,644,177
108455,12/2/2016,Standard,451,100.25
108497,6/14/2016,Same Day,68,599.165
108504,2/5/2016,Same Day,405,2075.51
108637,3/13/2016,Standard,761,334.2
108777,12/12/2016,Same Day,945,402.645
109260,9/26/2016,Standard,573,431.976
110156,11/19/2016,Standard,757,296.668
110170,9/27/2016,Standard,756,956.6648
111290,7/22/2016,Standard,119,1137.4
111528,12/30/2016,Same Day,241,487.704
111563,11/4/2016,Standard,151,77.488
112396,2/9/2016,Standard,567,121.83
112970,11/14/2016,First,736,9.84
112977,3/10/2016,Standard,389,176.784
113509,3/15/2016,Standard,285,83.976
113649,8/9/2016,First,715,645.136
113677,11/13/2016,Standard,110,2294.9
113985,12/2/2016,Standard,629,203.108
114013,3/13/2016,Second,407,2550.587
114174,9/8/2016,Standard,866,188.7
114230,11/27/2016,Standard,996,39.808
114293,11/21/2016,Standard,490,195.136
114622,4/10/2016,First,934,8.904
114776,12/6/2016,First,363,19.44
114888,9/19/2016,Second,848,18.192
115441,7/25/2016,Second,604,941.18
115455,9/8/2016,Standard,760,615.606
115819,4/19/2016,Second,849,156.516
115952,10/6/2016,Same Day,640,28.85
116365,1/3/2016,Standard,820,376.64
116400,10/22/2016,First,223,39.92
116442,12/15/2016,Standard,767,14.76
116729,12/25/2016,First,477,2875.544
117037,5/17/2016,First,4,63.922
117387,10/27/2016,Standard,53,67.136
117541,11/14/2016,Standard,812,36.37
117793,8/23/2016,Standard,903,79.74
118780,9/10/2016,Second,599,66.17
119046,6/2/2016,Standard,707,93.06
119270,3/12/2016,Standard,858,19.98
119298,11/25/2016,First,225,59.98
120460,4/30/2016,Standard,277,22.608
120929,3/18/2016,Second,254,189.882
121013,9/5/2016,Standard,574,1678
122182,3/10/2016,Standard,533,39.992
122245,9/25/2016,Standard,584,393.165
123470,8/15/2016,Standard,490,141.21
123610,5/12/2016,Standard,145,128.67
123750,4/15/2016,Standard,733,895.06
124163,9/25/2016,Standard,104,773.59
125402,9/25/2016,Standard,857,1059.088
125969,11/6/2016,Second,248,319.984
126431,7/1/2016,Same Day,270,136.43
126452,8/21/2016,Standard,130,3339.122
126844,10/8/2016,Standard,892,51.712
126893,11/26/2016,Standard,18,494.982
127334,12/15/2016,Standard,702,651.363
127425,8/26/2016,Standard,811,282.95
127971,11/20/2016,Standard,697,448.418
128195,8/4/2016,First,622,3.98
128293,6/2/2016,First,986,64.784
128678,9/15/2016,Standard,925,70.064
128902,3/11/2016,Standard,636,244.006
128909,10/9/2016,Second,191,351.968
129469,9/23/2016,Standard,678,537.616
131058,12/27/2016,Standard,284,20.16
131114,12/9/2016,Second,435,43.964
131149,7/10/2016,Standard,469,492.28
131611,11/5/2016,Standard,308,2007.9048
131674,11/29/2016,Second,934,58.416
131891,7/29/2016,First,189,2.214
131912,10/29/2016,Second,206,11.744
132423,4/15/2016,Standard,714,41.528
132577,11/22/2016,Standard,445,60.44
132857,12/11/2016,Standard,560,6.672
133508,4/17/2016,Standard,694,29.05
133879,3/21/2016,Standard,69,544.99
134369,9/16/2016,Standard,794,12.96
134488,9/24/2016,Standard,60,155.372
134656,9/28/2016,First,574,99.136
134761,11/30/2016,Same Day,99,36.192
134908,6/5/2016,Standard,517,132.168
135209,12/29/2016,Second,387,62.752
135720,12/11/2016,Second,738,663.952
135923,1/22/2016,Standard,582,530.272
136581,11/10/2016,First,90,31.104
137295,1/8/2016,Standard,862,187.228
137547,3/7/2016,Standard,676,21.072
138408,11/18/2016,Second,501,1319.96
139087,7/17/2016,Second,520,656.4
139262,2/21/2016,Standard,213,471.078
139388,11/7/2016,First,764,14.96
139486,5/21/2016,First,435,121.436
139710,6/9/2016,Standard,831,177.48
140158,10/4/2016,Standard,970,5549.41
140172,3/8/2016,Standard,737,221.044
140809,2/1/2016,First,534,56.45
141264,8/13/2016,Standard,124,244.3
141544,8/30/2016,First,726,1269.87
141880,8/22/2016,First,88,98.328
142251,10/31/2016,Second,187,32.064
142685,6/23/2016,Standard,51,835.17
143280,2/22/2016,Standard,898,492.85
143448,12/10/2016,Same Day,599,1424.9
143819,3/1/2016,Standard,141,6125.822
144057,5/9/2016,Standard,661,1013.792
144211,8/28/2016,Standard,808,124.056
144351,11/14/2016,Standard,787,89.97
144393,10/28/2016,Standard,703,17.616
144477,8/12/2016,Second,948,37.312
144547,11/10/2016,Standard,895,279.944
146066,8/21/2016,Second,699,815.292
146570,5/15/2016,Standard,301,612.14
146710,8/27/2016,Standard,392,114.84
146794,9/26/2016,Standard,654,424.9575
146857,5/6/2016,Second,969,54.48
147340,9/24/2016,Same Day,656,63.2
147711,9/3/2016,Second,81,430.94
147991,5/5/2016,Standard,826,16.72
148110,9/5/2016,Standard,112,347.802
148334,8/22/2016,Standard,475,4.312
148803,12/11/2016,Same Day,796,85.224
148901,5/14/2016,Standard,706,191.018
148957,9/17/2016,Standard,92,12.32
149790,9/26/2016,Standard,519,15.624
150035,12/1/2016,Standard,95,16.74
150140,4/6/2016,Standard,120,1294.75
150147,4/25/2016,Second,418,108.42
150357,10/10/2016,Standard,902,24.703
150567,5/17/2016,Standard,87,29.97
150861,12/3/2016,First,989,1165.328
151260,12/11/2016,First,896,73.536
151827,3/31/2016,Second,9,312.766
151862,3/1/2016,Standard,74,159.984
152051,6/25/2016,Standard,24,714.498
152373,9/5/2016,Standard,67,93.456
152415,9/17/2016,Standard,916,206.64
152835,5/19/2016,Standard,823,21.4
153129,12/26/2016,Standard,946,33.9
153815,11/6/2016,First,409,368.432
154256,6/23/2016,Second,776,25.83
154361,3/14/2016,Standard,402,21.88
155103,12/2/2016,Standard,186,505.368
155173,3/6/2016,Standard,84,502.221
155180,1/22/2016,Standard,741,26.336
155404,9/22/2016,Standard,742,13.28
155768,12/1/2016,Same Day,886,1215.72
155971,6/6/2016,Standard,25,121.95
156097,9/19/2016,Same Day,100,703.68
156692,8/13/2016,Same Day,648,89.32
156986,3/20/2016,Standard,806,132.709
157308,8/17/2016,Standard,180,15.712
157490,10/6/2016,First,338,801.55
157728,9/22/2016,Standard,739,133.54
157840,12/20/2016,Second,76,33.9
157945,9/26/2016,Standard,314,756.486
158288,11/26/2016,Second,29,78.759
158309,11/26/2016,First,179,3.744
158680,7/1/2016,First,47,2.496
158708,6/26/2016,Second,374,13.616
159093,5/9/2016,Standard,990,32.04
159415,4/17/2016,Standard,434,79.12
159856,10/18/2016,Standard,843,307.92
160206,4/1/2016,Standard,35,12.99
160528,8/23/2016,Standard,551,1416.304
161396,4/19/2016,Standard,274,624.576
161683,12/3/2016,Standard,78,413.008
161844,12/9/2016,Second,471,82.92
162026,10/8/2016,Same Day,197,61.96
162103,11/13/2016,Standard,22,3.136
162677,3/26/2016,First,787,187.616
162852,12/27/2016,Standard,953,845.488
162859,2/15/2016,Standard,159,407.072
163258,12/29/2016,Standard,706,11.232
163461,6/18/2016,First,580,76.864
163538,8/26/2016,Standard,714,47.97
163881,11/24/2016,Standard,287,2904.572
164189,3/24/2016,Standard,628,403.168
164196,11/11/2016,Standard,275,2678.94
164588,4/16/2016,Standard,26,12.84
164630,1/4/2016,Standard,993,959.968
164945,11/22/2016,Standard,498,134.272
165078,11/5/2016,Standard,556,196.33
165505,1/23/2016,Standard,733,1672.31
166660,1/30/2016,Second,441,483.748
167339,1/21/2016,Second,846,1167.056
167472,6/6/2016,First,416,678.87
168095,7/15/2016,Standard,563,335.8
168410,2/21/2016,Standard,414,405.3
168620,12/24/2016,Second,670,823.61
169040,12/6/2016,Standard,542,1169.454
169369,12/12/2016,Standard,781,299.07
100048,5/19/2017,Standard,92,889.29
100209,7/9/2017,Standard,998,1.08
100398,8/19/2017,Standard,84,102.72
100482,4/11/2017,Standard,709,43.888
100930,4/7/2017,Standard,977,1735.8505
101518,11/3/2017,Standard,7,40.776
101539,3/16/2017,Second,923,712.966
101721,7/23/2017,Standard,240,63.312
101784,7/6/2017,Standard,894,122.136
101840,2/6/2017,Standard,331,273.7
102183,8/21/2017,Standard,412,4337.64
102288,6/19/2017,Standard,932,148.884
102638,12/29/2017,First,926,6.03
102890,6/30/2017,Same Day,640,1044.63
102904,11/13/2017,Standard,612,239.92
103226,9/22/2017,Standard,374,27.18
103247,10/5/2017,Second,926,236.722
103814,12/9/2017,Standard,519,143.856
103828,8/13/2017,Same Day,598,206.67
104094,9/7/2017,Standard,161,13.48
104437,1/27/2017,Standard,597,137.94
104451,5/8/2017,Second,471,81.08
104661,1/15/2017,First,101,147.636
104955,3/19/2017,Standard,702,28.91
105046,7/17/2017,Standard,280,408.96
105389,10/23/2017,Second,322,837.796
105697,8/25/2017,First,825,25.696
105830,12/31/2016,First,152,156.512
105935,1/26/2017,Standard,186,3002.65
105998,11/3/2017,First,394,1872.934
106131,1/14/2017,First,204,337.688
106145,9/26/2017,Same Day,905,1065.216
106551,7/22/2017,Standard,137,526.344
106579,6/8/2017,Standard,517,12.176
106663,6/9/2017,Standard,714,169.253
106705,12/26/2017,Standard,157,44.75
106796,5/12/2017,Standard,656,10.272
107272,11/5/2017,Standard,655,246.38
107384,12/4/2017,Standard,505,551.55
107636,4/30/2017,First,7,5.76
107888,11/16/2017,First,551,354.77
107979,6/8/2017,Standard,954,197.3
108014,11/19/2017,Standard,819,59.913
108063,12/2/2017,First,231,34.65
108245,9/22/2017,Standard,66,24.62
108315,4/30/2017,Standard,906,225.546
108343,7/20/2017,Standard,302,361.044
108700,5/19/2017,Standard,565,38.016
109253,8/21/2017,First,88,1520.15
109316,6/8/2017,First,865,1515.186
109484,11/6/2017,Standard,291,5.682
109582,9/12/2017,Second,378,166.44
109610,11/25/2017,Second,306,701.96
110149,12/10/2017,First,733,91.193
110576,11/28/2017,Standard,83,3629.936
110604,5/15/2017,Standard,958,303.544
110646,10/26/2017,Standard,607,166.692
110989,11/3/2017,Second,552,43.5
110996,11/20/2017,Standard,107,283.92
111024,7/3/2017,Second,180,279.004
111241,8/20/2017,Second,782,239.12
111423,8/17/2017,First,77,1358.484
111745,11/5/2017,First,954,159.99
111920,10/22/2017,Standard,281,36.44
112347,12/2/2017,Standard,463,1915.624
112613,5/28/2017,Standard,614,54.368
112928,6/1/2017,Second,842,17.48
113201,6/30/2017,Standard,124,204.95
113852,7/29/2017,Standard,440,90.57
113992,12/14/2017,Standard,514,974.988
114034,1/3/2017,Standard,407,38.88
114356,8/20/2017,Standard,837,35.96
114657,11/16/2017,Standard,418,52.44
115252,10/20/2017,Standard,513,30.336
115301,7/29/2017,Standard,268,115.96
115595,10/9/2017,First,450,35.2
115609,11/2/2017,Standard,335,168.1
116491,11/11/2017,First,937,35.184
116505,11/17/2017,Second,722,43.8
116652,9/15/2017,Standard,42,959.2
116659,11/12/2017,Same Day,692,370.782
116701,12/17/2017,Second,443,66.284
116897,5/27/2017,First,962,814.526
117247,10/9/2017,Standard,176,719.095
117331,10/21/2017,Standard,419,8.559
117450,9/4/2017,Standard,870,107.552
117534,3/25/2017,First,272,1069.132
117723,8/15/2017,Second,832,1801.632
118038,12/9/2017,First,619,38.196
118087,9/9/2017,Standard,623,2457.141
118157,11/14/2017,First,955,15.28
118535,2/11/2017,Standard,716,20.7
118556,5/28/2017,Second,678,110.433
118598,11/16/2017,Same Day,891,119.94
118941,8/12/2017,Same Day,648,2017.32
119039,3/6/2017,Standard,528,14.976
119319,11/6/2017,Second,403,30.56
119438,3/18/2017,Standard,139,296.022
119662,11/13/2017,First,929,230.376
119816,3/4/2017,Second,592,114.684
120089,11/30/2017,Same Day,623,663.936
120147,3/30/2017,Same Day,41,170.872
120390,10/19/2017,Standard,911,1633.188
120418,6/11/2017,First,824,668.744
120607,5/19/2017,Same Day,730,195.64
120649,1/20/2017,Standard,388,3.52
120908,9/30/2017,First,606,20.664
121251,3/26/2017,First,257,377.528
122637,9/3/2017,Second,844,42.616
122672,11/4/2017,Standard,830,265.072
122714,12/7/2017,Standard,251,1889.99
123204,7/21/2017,Standard,124,17.48
123281,4/2/2017,Standard,108,25.11
123463,12/23/2017,Same Day,689,13.48
123834,7/21/2017,Standard,423,124.404
123862,1/7/2017,Second,234,332.8
124303,7/6/2017,Standard,234,19.002
124779,9/8/2017,First,959,663.87
124821,6/25/2017,Second,813,871.4
124926,11/13/2017,Second,345,9.324
124968,9/8/2017,Second,295,765.625
125213,12/11/2017,First,195,6.54
125647,9/23/2017,Standard,52,133.896
125717,9/28/2017,First,952,535.264
125808,11/12/2017,Second,302,11.56
126053,12/5/2017,First,583,51.41
126060,4/14/2017,Standard,498,198.272
126081,6/29/2017,Standard,15,5.184
126179,7/3/2017,Standard,483,311.96
127292,1/19/2017,Standard,876,637.18
127341,1/29/2017,Standard,189,12.128
127719,7/21/2017,Standard,117,6.48
128118,11/24/2017,Standard,984,76.521
128398,5/2/2017,Second,671,159.56
128447,11/10/2017,Standard,652,429.592
128832,4/24/2017,First,566,69.98
128951,7/15/2017,First,869,1065.84
129203,4/17/2017,Standard,958,195.136
129224,3/17/2017,Standard,95,4.608
129441,9/7/2017,Standard,373,47.94
129777,7/3/2017,Standard,681,283.46
130603,9/30/2017,Standard,221,11.646
130687,9/7/2017,First,430,562.652
130953,7/29/2017,Standard,6,935.74
131583,6/10/2017,Same Day,935,40.032
131849,6/6/2017,Standard,281,31.35
131961,12/8/2017,First,709,97.236
132031,4/23/2017,Standard,283,513.496
132059,9/23/2017,Standard,865,228.572
132206,6/16/2017,Standard,828,5.936
132220,11/12/2017,Standard,654,62.352
132297,5/27/2017,Standard,558,598.31
132381,8/22/2017,First,277,314.532
132444,11/18/2017,First,797,409.548
132675,9/24/2017,Standard,826,148.16
132927,12/9/2017,Standard,258,11.088
133081,3/11/2017,Standard,604,90.6
133200,5/6/2017,Standard,907,1407.2048
133312,11/25/2017,Standard,372,369.979
133361,5/14/2017,First,369,481.59
133781,6/22/2017,First,320,37.608
134481,8/27/2017,Standard,601,1488.424
134642,2/25/2017,Standard,825,428.704
135013,7/24/2017,Same Day,297,2399.96
135062,8/31/2017,Second,972,229.544
135230,9/1/2017,Standard,369,7.58
135503,12/10/2017,Standard,618,14.76
135986,6/20/2017,Standard,192,536.36
136189,12/7/2017,Standard,903,82.38
136679,11/14/2017,Standard,872,212.992
136707,11/12/2017,First,39,14.016
136721,4/8/2017,Standard,382,580.86
136784,4/30/2017,Standard,892,163.96
136868,10/6/2017,Standard,57,681.91
137491,11/19/2017,Standard,346,305.312
138086,4/16/2017,Standard,283,40.74
139465,8/27/2017,First,971,448.818
139577,10/1/2017,Standard,28,104.75
139647,5/11/2017,First,29,209.979
139955,9/28/2017,Second,68,1.744
139969,11/19/2017,Standard,847,233.058
140074,3/23/2017,Standard,401,25.68
140312,11/13/2017,Standard,363,22
140907,12/10/2017,Second,823,392.22
141509,9/29/2017,First,344,99.2
141558,3/11/2017,Standard,41,987.188
141677,3/26/2017,Standard,204,2737.672
141698,4/15/2017,Standard,21,20.736
141852,11/9/2017,Standard,212,47.12
141943,5/5/2017,Standard,844,23.16
142188,9/11/2017,Same Day,41,1820.208
142573,7/18/2017,Standard,915,1298.896
143028,4/11/2017,Standard,588,11.364
143175,8/3/2017,Second,228,99.87
143770,3/20/2017,Standard,397,299.96
144582,4/30/2017,Standard,733,43.372
145366,12/9/2017,Standard,352,94.784
145597,11/2/2017,First,333,54.336
145863,4/21/2017,Standard,862,5.628
146213,9/9/2017,Standard,550,159.96
146416,10/20/2017,Second,357,24.678
146822,6/9/2017,Standard,755,49.12
146878,9/21/2017,Standard,719,12.294
146906,3/13/2017,Standard,380,299.9
147221,12/2/2017,Second,241,303.372
147655,9/4/2017,First,807,88.074
147669,12/25/2017,Standard,401,484.323
147886,3/28/2017,First,328,1435.96
147984,1/28/2017,Standard,381,279.9
147998,5/19/2017,Standard,571,133.12
148054,10/6/2017,Standard,49,307.74
148362,7/1/2017,Standard,384,639.83
148551,1/12/2017,Standard,471,760.98
148768,11/30/2017,Second,280,71.976
148831,10/13/2017,First,518,348.56
148866,9/19/2017,Standard,173,32.4
149006,12/6/2017,Second,95,10.68
149510,12/3/2017,Standard,715,98.446
150070,9/7/2017,Standard,102,161.568
150595,5/22/2017,Standard,98,205.922
150847,4/30/2017,Standard,945,10.368
151127,5/22/2017,First,735,49.56
151316,6/24/2017,Standard,409,193.266
152002,6/11/2017,Same Day,412,122.97
152366,4/21/2017,Second,595,97.264
152380,11/19/2017,Standard,90,219.075
152492,7/6/2017,Same Day,764,239.24
152569,5/15/2017,Standard,2,67.824
152842,7/16/2017,Standard,987,242.352
152898,9/11/2017,Standard,162,67.9
153255,9/3/2017,Second,195,239.666
153633,11/13/2017,Second,368,2.064
153948,11/6/2017,Same Day,346,190.05
154851,3/30/2017,Standard,904,5.715
154872,5/14/2017,Standard,541,87.994
155299,6/8/2017,Standard,831,1.624
155425,11/10/2017,First,298,1475.054
155866,11/17/2017,Standard,429,226.64
155999,8/7/2017,Standard,423,173.72
156083,11/4/2017,Standard,338,9.664
156356,4/16/2017,Standard,471,61.486
156909,7/16/2017,Second,758,71.372
157224,9/14/2017,Second,648,56.7
157896,11/16/2017,Same Day,626,146.82
158218,5/12/2017,Second,455,162.16
158505,7/21/2017,Same Day,203,97.918
158512,1/12/2017,Second,973,77.76
158526,12/29/2017,Second,900,1814.68
158946,11/18/2017,Standard,351,38.864
159205,3/31/2017,Second,385,732.93
159562,9/9/2017,Standard,22,17.48
160143,3/31/2017,Standard,545,29.7
160465,7/21/2017,Standard,583,466.814
160759,12/11/2017,Standard,37,63.686
160836,9/11/2017,Standard,658,524.018
161193,11/20/2017,Standard,142,82.256
161935,7/14/2017,Standard,429,2610.73
162068,12/28/2017,Second,934,1.188
162124,5/6/2017,Standard,938,191.968
162208,8/27/2017,First,246,2.896
162558,10/2/2017,First,7,2437.672
162670,12/23/2017,Second,92,1152.87
163195,2/17/2017,Second,120,29.16
163300,9/15/2017,Standard,234,2911.784
163657,9/2/2017,Standard,2,255.248
163790,11/2/2017,Second,620,1158.882
164056,4/29/2017,Second,812,1048.35
164147,2/2/2017,First,35,159.73
165344,11/13/2017,First,364,725.079
165358,7/18/2017,Standard,504,807.898
165456,11/30/2017,First,649,1079.316
