order_item_id,order_id,product_id,quantity,unit_price,total_price,order_date,order_status,created_at,updated_at
13521,164238,B0DLL7YXJ2,3,78,234,8/16/2015,completed,08:42.2,08:42.2
13522,164308,B0918BP9MX,2,216.27,432.54,9/24/2015,completed,08:42.2,08:42.2
13523,164308,B0928NWLWS,3,123.11,369.33,9/24/2015,completed,08:42.2,08:42.2
13524,164357,B01HIUTE1U,1,35.3,35.3,11/25/2015,completed,08:42.2,08:42.2
13525,164357,B0D3Q6T52N,3,50.4,151.2,11/25/2015,completed,08:42.2,08:42.2
13526,164357,B07Y6WLSVT,2,58,116,11/25/2015,completed,08:42.2,08:42.2
13527,164448,B00K5CN2EE,1,61.25,61.25,10/31/2015,completed,08:42.2,08:42.2
13528,164966,B09QD6SMCM,1,211.51,211.51,7/30/2015,completed,08:42.2,08:42.2
13529,164966,B09XBWKZB9,1,197,197,7/30/2015,completed,08:42.2,08:42.2
13530,165449,B0CLMG2T9V,1,29.99,29.99,11/22/2015,completed,08:42.2,08:42.2
13531,165512,B0CHK15NN1,3,99.99,299.97,5/24/2015,completed,08:42.2,08:42.2
13532,165512,B085XV28DS,2,150.53,301.06,5/24/2015,completed,08:42.2,08:42.2
13533,165512,B0BDMJWZPW,3,44,132,5/24/2015,completed,08:42.2,08:42.2
13534,165743,B00AF75A0I,2,317,634,11/20/2015,completed,08:42.2,08:42.2
13535,165743,B0C155HV41,2,667,1334,11/20/2015,completed,08:42.2,08:42.2
13536,165743,B0CVZGGWNR,3,99,297,11/20/2015,completed,08:42.2,08:42.2
13537,165743,B01BLC0SUW,2,370.38,740.76,11/20/2015,completed,08:42.2,08:42.2
13538,165743,B0170AD4BE,3,74,222,11/20/2015,completed,08:42.2,08:42.2
13539,166520,B0DRVYF4J8,2,189,378,7/16/2015,completed,08:42.2,08:42.2
13540,166520,B0744GRT3V,1,311.23,311.23,7/16/2015,completed,08:42.2,08:42.2
13541,166520,B09TRLFY4B,3,738.75,2216.25,7/16/2015,completed,08:42.2,08:42.2
13542,167220,B0C2Z9HJJQ,3,27,81,12/12/2015,completed,08:42.2,08:42.2
13543,167220,B08378YJNS,3,26,78,12/12/2015,completed,08:42.2,08:42.2
13544,167220,B08NL62WC5,3,99.85,299.55,12/12/2015,completed,08:42.2,08:42.2
13545,168704,B0CDRR7R3K,1,25.64,25.64,4/13/2015,completed,08:42.2,08:42.2
13546,168704,B0C4M5CHBN,1,787.31,787.31,4/13/2015,completed,08:42.2,08:42.2
13547,168704,B0BBW3F97S,2,39,78,4/13/2015,completed,08:42.2,08:42.2
13548,168704,B07QBQ127Y,2,34,68,4/13/2015,completed,08:42.2,08:42.2
13549,168732,B0CDQCWJ9L,2,212.29,424.58,12/10/2015,completed,08:42.2,08:42.2
13550,168732,B0C5WXHL2X,2,289,578,12/10/2015,completed,08:42.2,08:42.2
13551,168732,B0FDVYVHPR,3,14.99,44.97,12/10/2015,completed,08:42.2,08:42.2
13552,168914,B07PP62MFL,2,159.99,319.98,5/21/2015,completed,08:42.2,08:42.2
13553,168914,B0C5JM6NK5,3,623.99,1871.97,5/21/2015,completed,08:42.2,08:42.2
13554,168914,B0B728PPRG,1,165,165,5/21/2015,completed,08:42.2,08:42.2
13555,168914,B07S9RW7QD,2,7.84,15.68,5/21/2015,completed,08:42.2,08:42.2
13556,168935,B07CTNMVP2,3,21.04,63.12,11/27/2015,completed,08:42.2,08:42.2
13557,168935,B0D6LN1JKD,2,75,150,11/27/2015,completed,08:42.2,08:42.2
13558,100405,B0C15DL286,2,164,328,8/26/2016,completed,08:42.2,08:42.2
13559,100419,B0C3B1BX98,3,94,282,12/16/2016,completed,08:42.2,08:42.2
13560,100461,B0BJ6P9GPK,3,86.65,259.95,1/8/2016,completed,08:42.2,08:42.2
13561,100461,B08JVDFQ8X,1,29,29,1/8/2016,completed,08:42.2,08:42.2
13562,100461,B07GNCB7BM,3,30.28,90.84,1/8/2016,completed,08:42.2,08:42.2
13563,100566,B00NLAUEDO,1,99.05,99.05,9/3/2016,completed,08:42.2,08:42.2
13564,100720,B07QY96PBN,1,89,89,7/16/2016,completed,08:42.2,08:42.2
13565,100720,B0DCBZHJ3V,1,249.74,249.74,7/16/2016,completed,08:42.2,08:42.2
13566,100839,B0194LWHEC,1,79.34,79.34,10/13/2016,completed,08:42.2,08:42.2
13567,100839,B08GX6TYRQ,2,84.66,169.32,10/13/2016,completed,08:42.2,08:42.2
13568,100839,B0D37J46RH,3,169.13,507.39,10/13/2016,completed,08:42.2,08:42.2
13569,101196,B09798QXCY,1,19,19,5/12/2016,completed,08:42.2,08:42.2
13570,101196,B0DT3YMDMZ,3,505,1515,5/12/2016,completed,08:42.2,08:42.2
13571,101196,B078KPVRLD,3,17.11,51.33,5/12/2016,completed,08:42.2,08:42.2
13572,101497,B0DFYSWBF5,3,84,252,9/29/2016,completed,08:42.2,08:42.2
13573,101497,B01FMGKKGK,1,31,31,9/29/2016,completed,08:42.2,08:42.2
13574,101497,B0D2JCCXR1,3,402.45,1207.35,9/29/2016,completed,08:42.2,08:42.2
13575,101497,B07DPLP1DG,1,229,229,9/29/2016,completed,08:42.2,08:42.2
13576,101616,B0BBPD2V3K,2,172.8,345.6,9/3/2016,completed,08:42.2,08:42.2
13577,101616,B0DHTHF66K,2,229,458,9/3/2016,completed,08:42.2,08:42.2
13578,101616,B0DJV2661T,3,87,261,9/3/2016,completed,08:42.2,08:42.2
13579,101616,B0BC46RJ9K,1,57,57,9/3/2016,completed,08:42.2,08:42.2
13580,102141,B07WVRHQ8T,3,157.64,472.92,8/26/2016,completed,08:42.2,08:42.2
13581,102141,B00BECIC3K,1,211.44,211.44,8/26/2016,completed,08:42.2,08:42.2
13582,102232,B0C1534Y9K,1,761,761,8/5/2016,completed,08:42.2,08:42.2
13583,102232,B0DLZG6795,1,157.94,157.94,8/5/2016,completed,08:42.2,08:42.2
13584,102232,B07WC82J3W,3,57.58,172.74,8/5/2016,completed,08:42.2,08:42.2
13585,102232,B0DB1X96R8,3,23,69,8/5/2016,completed,08:42.2,08:42.2
13586,102239,B09VTKXDX4,3,74.25,222.75,5/5/2016,completed,08:42.2,08:42.2
13587,102239,B098QN3Y5P,2,42.69,85.38,5/5/2016,completed,08:42.2,08:42.2
13588,102239,B0CDS6K62Z,1,45.42,45.42,5/5/2016,completed,08:42.2,08:42.2
13589,103646,B09Z6Q7J7N,2,19,38,4/21/2016,completed,08:42.2,08:42.2
13590,103646,B01G76C0I0,2,149,298,4/21/2016,completed,08:42.2,08:42.2
13591,103674,B0DB1VNDR2,3,38.24,114.72,12/6/2016,completed,08:42.2,08:42.2
13592,103674,B09NVSF29G,2,85,170,12/6/2016,completed,08:42.2,08:42.2
13593,103674,B09CQ7LR49,2,45.19,90.38,12/6/2016,completed,08:42.2,08:42.2
13594,103674,B0DRCT9T7X,3,218.98,656.94,12/6/2016,completed,08:42.2,08:42.2
13595,103674,B0CRRH2WRJ,3,29.8,89.4,12/6/2016,completed,08:42.2,08:42.2
13596,104794,B09GH722T5,1,180.89,180.89,12/16/2016,completed,08:42.2,08:42.2
13597,104794,B0CWTR5KDG,2,70,140,12/16/2016,completed,08:42.2,08:42.2
13598,104794,B0BPSMBMW5,1,65,65,12/16/2016,completed,08:42.2,08:42.2
13599,104794,B0B51ZHY4T,3,446.45,1339.35,12/16/2016,completed,08:42.2,08:42.2
13600,104794,B0BV6XTSN7,2,50.9,101.8,12/16/2016,completed,08:42.2,08:42.2
13601,104815,B0DSLTQZQ9,3,20,60,9/3/2016,completed,08:42.2,08:42.2
13602,104815,B0BDJPHSSN,2,637.51,1275.02,9/3/2016,completed,08:42.2,08:42.2
13603,104815,B09SHZZXDM,1,157,157,9/3/2016,completed,08:42.2,08:42.2
13604,104815,B0DKQ2VY3W,2,191.78,383.56,9/3/2016,completed,08:42.2,08:42.2
13605,105452,B0DWFS4S6T,3,355,1065,7/28/2016,completed,08:42.2,08:42.2
13606,105578,B09YTHDY77,2,763,1526,5/30/2016,completed,08:42.2,08:42.2
13607,105578,B099NW9MMR,1,203.31,203.31,5/30/2016,completed,08:42.2,08:42.2
13608,106313,B0DGGD1CB6,1,520.74,520.74,8/22/2016,completed,08:42.2,08:42.2
13609,106313,B07XLV1XK8,2,424.45,848.9,8/22/2016,completed,08:42.2,08:42.2
13610,106313,B09C8NT7L2,2,23.15,46.3,8/22/2016,completed,08:42.2,08:42.2
13611,106600,B09G727TDV,2,46.63,93.26,4/8/2016,completed,08:42.2,08:42.2
13612,106600,B085DZVM4B,1,88.19,88.19,4/8/2016,completed,08:42.2,08:42.2
13613,106600,B0D94YZ8JL,2,239,478,4/8/2016,completed,08:42.2,08:42.2
13614,106600,B017IUY2DA,2,47,94,4/8/2016,completed,08:42.2,08:42.2
13615,106600,B01HIUTPPK,3,124,372,4/8/2016,completed,08:42.2,08:42.2
13616,106677,B0DGL1X8H4,1,129.97,129.97,11/5/2016,completed,08:42.2,08:42.2
13617,107440,B07CJFB37F,3,257.49,772.47,4/16/2016,completed,08:42.2,08:42.2
13618,107440,B083TJBKCQ,1,19,19,4/16/2016,completed,08:42.2,08:42.2
13619,107440,B0C92LB9GN,3,759.54,2278.62,4/16/2016,completed,08:42.2,08:42.2
13620,107440,B07VCWZCYZ,2,18.71,37.42,4/16/2016,completed,08:42.2,08:42.2
13621,107440,B0DL5LYC53,1,5.64,5.64,4/16/2016,completed,08:42.2,08:42.2
13622,108098,B086T9H4N4,1,93.75,93.75,10/14/2016,completed,08:42.2,08:42.2
13623,108098,B00DND8XW8,3,210.26,630.78,10/14/2016,completed,08:42.2,08:42.2
13624,108098,B0CLMG2T9V,2,29.99,59.98,10/14/2016,completed,08:42.2,08:42.2
13625,108098,B08SQBVK62,3,41,123,10/14/2016,completed,08:42.2,08:42.2
13626,108455,B09N7BYXX4,3,114,342,12/2/2016,completed,08:42.2,08:42.2
13627,108455,B08LN6GN2W,2,264.18,528.36,12/2/2016,completed,08:42.2,08:42.2
13628,108497,B0F1FHP1P5,1,128.34,128.34,6/14/2016,completed,08:42.2,08:42.2
13629,108497,B08286D6QQ,3,46,138,6/14/2016,completed,08:42.2,08:42.2
13630,108497,B0BB3CVGV2,1,142,142,6/14/2016,completed,08:42.2,08:42.2
13631,108497,B07SS6T3ST,3,14.81,44.43,6/14/2016,completed,08:42.2,08:42.2
13632,108497,B01E5MX5BE,3,133.27,399.81,6/14/2016,completed,08:42.2,08:42.2
13633,108504,B07WTY6G97,2,229,458,2/5/2016,completed,08:42.2,08:42.2
13634,108504,B08GB1724G,2,180.55,361.1,2/5/2016,completed,08:42.2,08:42.2
13635,108504,B0F3H7WQ98,2,58.48,116.96,2/5/2016,completed,08:42.2,08:42.2
13636,108504,B08CT41WXX,2,147.23,294.46,2/5/2016,completed,08:42.2,08:42.2
13637,108504,B09TSR2122,3,272.28,816.84,2/5/2016,completed,08:42.2,08:42.2
13638,108637,B07VFZQQDL,2,18.74,37.48,3/13/2016,completed,08:42.2,08:42.2
13639,108637,B09B2H97JV,2,17.68,35.36,3/13/2016,completed,08:42.2,08:42.2
13640,108777,B079KCTDR8,1,87.33,87.33,12/12/2016,completed,08:42.2,08:42.2
13641,108777,B0D2H6X7FG,1,176,176,12/12/2016,completed,08:42.2,08:42.2
13642,109260,B07CXQPQK7,1,40.43,40.43,9/26/2016,completed,08:42.2,08:42.2
13643,110156,B008SFRY30,2,51.33,102.66,11/19/2016,completed,08:42.2,08:42.2
13644,110156,B09GPWHGMG,3,29,87,11/19/2016,completed,08:42.2,08:42.2
13645,110156,B08BCPZYRN,3,61.91,185.73,11/19/2016,completed,08:42.2,08:42.2
13646,110156,B0B7MLQZZ7,1,200.31,200.31,11/19/2016,completed,08:42.2,08:42.2
13647,110156,B0C96ZB4XJ,2,36.19,72.38,11/19/2016,completed,08:42.2,08:42.2
13648,110170,B087QDNL2W,2,49,98,9/27/2016,completed,08:42.2,08:42.2
13649,110170,B08N9LF5Y4,3,220.32,660.96,9/27/2016,completed,08:42.2,08:42.2
13650,110170,B0C24TSR6D,2,99,198,9/27/2016,completed,08:42.2,08:42.2
13651,111290,B07TXQSKT3,1,86.95,86.95,7/22/2016,completed,08:42.2,08:42.2
13652,111290,B07DGPQVTC,3,45.3,135.9,7/22/2016,completed,08:42.2,08:42.2
13653,111290,B0813NFMGG,1,1245.87,1245.87,7/22/2016,completed,08:42.2,08:42.2
13654,111290,B0DG5RZ1CL,3,205,615,7/22/2016,completed,08:42.2,08:42.2
13655,111290,B08D11NP71,2,95,190,7/22/2016,completed,08:42.2,08:42.2
13656,111528,B0C84TPQBW,2,35.09,70.18,12/30/2016,completed,08:42.2,08:42.2
13657,111528,B0BSRH8G7W,1,319,319,12/30/2016,completed,08:42.2,08:42.2
13658,111528,B074CJP68T,2,53,106,12/30/2016,completed,08:42.2,08:42.2
13659,111528,B0BCKXFH1M,3,30.11,90.33,12/30/2016,completed,08:42.2,08:42.2
13660,111563,B0798JLH1V,2,420.34,840.68,11/4/2016,completed,08:42.2,08:42.2
13661,111563,B09GPHWL6D,3,15.8,47.4,11/4/2016,completed,08:42.2,08:42.2
13662,111563,B0F62P8SJW,2,129.99,259.98,11/4/2016,completed,08:42.2,08:42.2
13663,111563,B0DGTS7QDN,2,79.99,159.98,11/4/2016,completed,08:42.2,08:42.2
13664,111563,B0B5JT22X8,2,49.06,98.12,11/4/2016,completed,08:42.2,08:42.2
13665,112396,B09V7QTBHC,1,191,191,2/9/2016,completed,08:42.2,08:42.2
13666,112396,B08K3ZJCYS,1,216.08,216.08,2/9/2016,completed,08:42.2,08:42.2
13667,112396,B005YOL0RY,2,59,118,2/9/2016,completed,08:42.2,08:42.2
13668,112970,B0C2HYT7N3,3,219,657,11/14/2016,completed,08:42.2,08:42.2
13669,112970,B0C9WQ17YC,3,72.81,218.43,11/14/2016,completed,08:42.2,08:42.2
13670,112977,B0F2Z6HNYH,3,35.88,107.64,3/10/2016,completed,08:42.2,08:42.2
13671,112977,B08BP8ZBRK,3,19.99,59.97,3/10/2016,completed,08:42.2,08:42.2
13672,112977,B07K2KHZGM,1,71,71,3/10/2016,completed,08:42.2,08:42.2
13673,112977,B0DWF8J5Q1,2,379.8,759.6,3/10/2016,completed,08:42.2,08:42.2
13674,113509,B0CN839ZBF,2,495.29,990.58,3/15/2016,completed,08:42.2,08:42.2
13675,113649,B07MRD15FF,2,82,164,8/9/2016,completed,08:42.2,08:42.2
13676,113649,B00BWQSJLI,2,80.1,160.2,8/9/2016,completed,08:42.2,08:42.2
13677,113649,B0DPY1WKD4,3,177.33,531.99,8/9/2016,completed,08:42.2,08:42.2
13678,113649,B0D463RYCJ,3,225,675,8/9/2016,completed,08:42.2,08:42.2
13679,113649,B0DNWB551M,3,31,93,8/9/2016,completed,08:42.2,08:42.2
13680,113677,B08CB5HSXW,2,96.57,193.14,11/13/2016,completed,08:42.2,08:42.2
13681,113677,B08VVYZTB4,2,169,338,11/13/2016,completed,08:42.2,08:42.2
13682,113677,B07HDT6LRK,3,139,417,11/13/2016,completed,08:42.2,08:42.2
13683,113985,B0C89Y6CY2,2,57.94,115.88,12/2/2016,completed,08:42.2,08:42.2
13684,113985,B07NZX9QFJ,2,44,88,12/2/2016,completed,08:42.2,08:42.2
13685,113985,B08QFGB6V3,1,67,67,12/2/2016,completed,08:42.2,08:42.2
13686,113985,B0CKLL2MB7,1,172.43,172.43,12/2/2016,completed,08:42.2,08:42.2
13687,114013,B0C1K2XCFV,2,35.41,70.82,3/13/2016,completed,08:42.2,08:42.2
13688,114174,B098PC7619,2,608.23,1216.46,9/8/2016,completed,08:42.2,08:42.2
13689,114230,B0C49R4N9J,2,39,78,11/27/2016,completed,08:42.2,08:42.2
13690,114230,B07B8D49TG,1,121.01,121.01,11/27/2016,completed,08:42.2,08:42.2
13691,114230,B07SHBDTVL,3,115,345,11/27/2016,completed,08:42.2,08:42.2
13692,114230,B07VVPWMMV,3,58,174,11/27/2016,completed,08:42.2,08:42.2
13693,114230,B010FMUYDU,2,38,76,11/27/2016,completed,08:42.2,08:42.2
13694,114293,B0C5R5QDCW,3,47.6,142.8,11/21/2016,completed,08:42.2,08:42.2
13695,114622,B07MKHFM39,1,64.09,64.09,4/10/2016,completed,08:42.2,08:42.2
13696,114622,B07TGDKH4Q,1,34,34,4/10/2016,completed,08:42.2,08:42.2
13697,114776,B08T1PYV4Z,1,147.99,147.99,12/6/2016,completed,08:42.2,08:42.2
13698,114776,B07LG9LWKH,3,549.98,1649.94,12/6/2016,completed,08:42.2,08:42.2
13699,114776,B0CFY69LH8,3,99,297,12/6/2016,completed,08:42.2,08:42.2
13700,114776,B0D92XZMQ6,2,269.14,538.28,12/6/2016,completed,08:42.2,08:42.2
13701,114776,B003N18GTA,2,,,12/6/2016,completed,08:42.2,08:42.2
13702,114888,B087NMKZ8Z,3,59.99,179.97,9/19/2016,completed,08:42.2,08:42.2
13703,115441,B075V89JMP,1,95,95,7/25/2016,completed,08:42.2,08:42.2
13704,115441,B0CBTJZYF9,1,118.42,118.42,7/25/2016,completed,08:42.2,08:42.2
13705,115441,B07SK7PTM4,1,15.81,15.81,7/25/2016,completed,08:42.2,08:42.2
13706,115441,B0CKRYN1SV,2,339,678,7/25/2016,completed,08:42.2,08:42.2
13707,115441,B0CSK3KMC1,1,16.99,16.99,7/25/2016,completed,08:42.2,08:42.2
13708,115455,B07DCKJ48K,1,,,9/8/2016,completed,08:42.2,08:42.2
13709,115455,B0C73TBD7G,3,84.6,253.8,9/8/2016,completed,08:42.2,08:42.2
13710,115455,B07RGQJHXF,3,64,192,9/8/2016,completed,08:42.2,08:42.2
13711,115819,B0DCG3SXH6,2,116.99,233.98,4/19/2016,completed,08:42.2,08:42.2
13712,115819,B014WHUMEU,1,8.4,8.4,4/19/2016,completed,08:42.2,08:42.2
13713,115819,B0C73RS4BQ,2,34,68,4/19/2016,completed,08:42.2,08:42.2
13714,115819,B01AJE2WAW,1,1603,1603,4/19/2016,completed,08:42.2,08:42.2
13715,115819,B0FFYPFJLM,1,55,55,4/19/2016,completed,08:42.2,08:42.2
13716,115952,B079TPZL1P,1,122.3,122.3,10/6/2016,completed,08:42.2,08:42.2
13717,115952,B0DHNXTM68,1,29.98,29.98,10/6/2016,completed,08:42.2,08:42.2
13718,115952,B0D391X96K,3,116.33,348.99,10/6/2016,completed,08:42.2,08:42.2
13719,116365,B010FMJP76,3,55,165,1/3/2016,completed,08:42.2,08:42.2
13720,116400,B0DNZMMJ6Z,1,331,331,10/22/2016,completed,08:42.2,08:42.2
13721,116400,B09ZKZVJRZ,1,34.58,34.58,10/22/2016,completed,08:42.2,08:42.2
13722,116400,B00BECIC3K,1,211.44,211.44,10/22/2016,completed,08:42.2,08:42.2
13723,116400,B0F7G3FPV4,3,182.52,547.56,10/22/2016,completed,08:42.2,08:42.2
13724,116400,B085XWB92Y,1,34,34,10/22/2016,completed,08:42.2,08:42.2
13725,116442,B07X9ZFRT3,2,45,90,12/15/2016,completed,08:42.2,08:42.2
13726,116442,B0756YQPVV,2,132.97,265.94,12/15/2016,completed,08:42.2,08:42.2
13727,116442,B0BDMJ5ZFG,3,22.62,67.86,12/15/2016,completed,08:42.2,08:42.2
13728,116442,B0BL8145JK,1,343.95,343.95,12/15/2016,completed,08:42.2,08:42.2
13729,116729,B07M842TGK,1,198.25,198.25,12/25/2016,completed,08:42.2,08:42.2
13730,116729,B0CK7QTXK4,2,133.1,266.2,12/25/2016,completed,08:42.2,08:42.2
13731,117037,B09J58G4X3,3,30,90,5/17/2016,completed,08:42.2,08:42.2
13732,117037,B0DJ3M8992,1,519.87,519.87,5/17/2016,completed,08:42.2,08:42.2
13733,117037,B0FFBL6Q1H,3,185,555,5/17/2016,completed,08:42.2,08:42.2
13734,117037,B076D4N8GL,3,105,315,5/17/2016,completed,08:42.2,08:42.2
13735,117037,B0DNZ68WHQ,2,422.95,845.9,5/17/2016,completed,08:42.2,08:42.2
13736,117387,B0B69S9DST,1,635,635,10/27/2016,completed,08:42.2,08:42.2
13737,117387,B0DNTT8RM3,2,502.96,1005.92,10/27/2016,completed,08:42.2,08:42.2
13738,117387,B099669T5X,3,24.23,72.69,10/27/2016,completed,08:42.2,08:42.2
13739,117387,B09H3MK6KV,1,174.23,174.23,10/27/2016,completed,08:42.2,08:42.2
13740,117387,B084BC3R2L,2,17.5,35,10/27/2016,completed,08:42.2,08:42.2
13741,117541,B08H4KSP79,2,26.75,53.5,11/14/2016,completed,08:42.2,08:42.2
13742,117541,B0DSLHKP4L,3,401,1203,11/14/2016,completed,08:42.2,08:42.2
13743,117541,B0F3DC5XLV,2,170.13,340.26,11/14/2016,completed,08:42.2,08:42.2
13744,117541,B0DMNL2DL2,3,112,336,11/14/2016,completed,08:42.2,08:42.2
13745,117793,B0946XHYXZ,2,142.39,284.78,8/23/2016,completed,08:42.2,08:42.2
13746,118780,B003EM3D6E,3,41.14,123.42,9/10/2016,completed,08:42.2,08:42.2
13747,119046,B0B3MXM1X9,3,225,675,6/2/2016,completed,08:42.2,08:42.2
13748,119046,B0C29RBY4P,1,174.17,174.17,6/2/2016,completed,08:42.2,08:42.2
13749,119046,B0BTYD9ZCG,1,319,319,6/2/2016,completed,08:42.2,08:42.2
13750,119046,B085T88759,1,66,66,6/2/2016,completed,08:42.2,08:42.2
13751,119270,B0CCXC5H5C,2,109,218,3/12/2016,completed,08:42.2,08:42.2
13752,119270,B0DQ8QVZDV,1,262.59,262.59,3/12/2016,completed,08:42.2,08:42.2
13753,119270,B0DCBZHJ3V,1,249.74,249.74,3/12/2016,completed,08:42.2,08:42.2
13754,119298,B0BQ7PD5YW,1,37.93,37.93,11/25/2016,completed,08:42.2,08:42.2
13755,119298,B0BQG4YSCH,3,435.84,1307.52,11/25/2016,completed,08:42.2,08:42.2
13756,119298,B081DNQ2QH,3,279,837,11/25/2016,completed,08:42.2,08:42.2
13757,120460,B0BZWM5NKL,2,57.6,115.2,4/30/2016,completed,08:42.2,08:42.2
13758,120460,B0B5F7M62C,1,315,315,4/30/2016,completed,08:42.2,08:42.2
13759,120929,B0BC67S2DH,1,72,72,3/18/2016,completed,08:42.2,08:42.2
13760,121013,B0CTWDG5S8,3,1365,4095,9/5/2016,completed,08:42.2,08:42.2
13761,122182,B0D9VYCGCL,1,47.99,47.99,3/10/2016,completed,08:42.2,08:42.2
13762,122182,B07JD5GMT4,1,113.39,113.39,3/10/2016,completed,08:42.2,08:42.2
13763,122182,B0DTJ5DLQ9,2,175,350,3/10/2016,completed,08:42.2,08:42.2
13764,122182,B07214KJTD,2,152.98,305.96,3/10/2016,completed,08:42.2,08:42.2
13765,122182,B083HY133G,2,114.08,228.16,3/10/2016,completed,08:42.2,08:42.2
13766,122245,B0C81VNM88,1,52.41,52.41,9/25/2016,completed,08:42.2,08:42.2
13767,122245,B0FCYJQ2PG,3,225,675,9/25/2016,completed,08:42.2,08:42.2
13768,122245,B00WW7574S,3,38.18,114.54,9/25/2016,completed,08:42.2,08:42.2
13769,123470,B07DXV39GC,3,64,192,8/15/2016,completed,08:42.2,08:42.2
13770,123470,B0B2C3RRNS,3,164,492,8/15/2016,completed,08:42.2,08:42.2
13771,123470,B000CRH95U,3,156,468,8/15/2016,completed,08:42.2,08:42.2
13772,123470,B09J282SNP,1,179.36,179.36,8/15/2016,completed,08:42.2,08:42.2
13773,123610,B0DB6MW326,1,1027,1027,5/12/2016,completed,08:42.2,08:42.2
13774,123610,B07GPDR68Q,3,39.83,119.49,5/12/2016,completed,08:42.2,08:42.2
13775,123610,B0711M3BMC,1,166.36,166.36,5/12/2016,completed,08:42.2,08:42.2
13776,123610,B0CBN8WYTG,2,22.98,45.96,5/12/2016,completed,08:42.2,08:42.2
13777,123610,B076HF7LTC,3,423.95,1271.85,5/12/2016,completed,08:42.2,08:42.2
13778,123750,B07TZTJHBM,3,28,84,4/15/2016,completed,08:42.2,08:42.2
13779,123750,B0D8KJP7HB,1,99.36,99.36,4/15/2016,completed,08:42.2,08:42.2
13780,124163,B0BSS4CLVR,2,129,258,9/25/2016,completed,08:42.2,08:42.2
13781,124163,B0BQ719BHY,2,75,150,9/25/2016,completed,08:42.2,08:42.2
13782,124163,B017PIB3L4,1,368.95,368.95,9/25/2016,completed,08:42.2,08:42.2
13783,125402,B0FHKQVPZH,3,299,897,9/25/2016,completed,08:42.2,08:42.2
13784,125969,B07QL9SJLM,3,156.5,469.5,11/6/2016,completed,08:42.2,08:42.2
13785,125969,B0791XDTCD,3,172,516,11/6/2016,completed,08:42.2,08:42.2
13786,126431,B09BB359HG,3,105.42,316.26,7/1/2016,completed,08:42.2,08:42.2
13787,126431,B0FHQJZS51,3,42,126,7/1/2016,completed,08:42.2,08:42.2
13788,126452,B099WNYHY2,1,67,67,8/21/2016,completed,08:42.2,08:42.2
13789,126452,B0C8V57CTH,1,136.14,136.14,8/21/2016,completed,08:42.2,08:42.2
13790,126452,B01N8UHYTB,3,159.03,477.09,8/21/2016,completed,08:42.2,08:42.2
13791,126844,B0C3JCSK3T,1,139.58,139.58,10/8/2016,completed,08:42.2,08:42.2
13792,126844,B0BBVLG4LY,1,30,30,10/8/2016,completed,08:42.2,08:42.2
13793,126844,B09N2NJ73C,3,66,198,10/8/2016,completed,08:42.2,08:42.2
13794,126844,B09QXK37GB,1,50.19,50.19,10/8/2016,completed,08:42.2,08:42.2
13795,126844,B0F5BMH9H5,3,44.99,134.97,10/8/2016,completed,08:42.2,08:42.2
13796,126893,B0CJWVPQ2J,1,110.49,110.49,11/26/2016,completed,08:42.2,08:42.2
13797,126893,B08GL5KT21,1,102,102,11/26/2016,completed,08:42.2,08:42.2
13798,126893,B08F7THTRK,2,26.03,52.06,11/26/2016,completed,08:42.2,08:42.2
13799,127334,B07P5P12F1,2,300,600,12/15/2016,completed,08:42.2,08:42.2
13800,127334,B0CB3WJN93,2,29.58,59.16,12/15/2016,completed,08:42.2,08:42.2
13801,127425,B00H8LTERE,2,189,378,8/26/2016,completed,08:42.2,08:42.2
13802,127425,B0DZT9P21J,1,110,110,8/26/2016,completed,08:42.2,08:42.2
13803,127425,B0791XDTCD,3,172,516,8/26/2016,completed,08:42.2,08:42.2
13804,127425,B09NBXDGJ3,1,214.83,214.83,8/26/2016,completed,08:42.2,08:42.2
13805,127425,B0BX383RP2,1,142.2,142.2,8/26/2016,completed,08:42.2,08:42.2
13806,127971,B0CQ59Q4XR,3,249,747,11/20/2016,completed,08:42.2,08:42.2
13807,127971,B01LGPOVFM,3,157.22,471.66,11/20/2016,completed,08:42.2,08:42.2
13808,127971,B0D1VRJJ26,3,119.32,357.96,11/20/2016,completed,08:42.2,08:42.2
13809,128195,B07VMC45B1,3,15,45,8/4/2016,completed,08:42.2,08:42.2
13810,128195,B0BDMGMG1T,1,27.78,27.78,8/4/2016,completed,08:42.2,08:42.2
13811,128195,B0BDRTBG19,3,12.76,38.28,8/4/2016,completed,08:42.2,08:42.2
13812,128293,B0CVB8H7YY,1,27,27,6/2/2016,completed,08:42.2,08:42.2
13813,128293,B07GRN1M6D,1,23,23,6/2/2016,completed,08:42.2,08:42.2
13814,128293,B07TDLYP5S,3,51,153,6/2/2016,completed,08:42.2,08:42.2
13815,128293,B00UT1CY9A,3,118,354,6/2/2016,completed,08:42.2,08:42.2
13816,128678,B0DPCHM72Y,2,52.65,105.3,9/15/2016,completed,08:42.2,08:42.2
13817,128678,B016QM6O9G,3,115.73,347.19,9/15/2016,completed,08:42.2,08:42.2
13818,128902,B09964Q3HZ,2,35,70,3/11/2016,completed,08:42.2,08:42.2
13819,128902,B09WH823SJ,3,35,105,3/11/2016,completed,08:42.2,08:42.2
13820,128902,B06Y2YLYTN,1,57.98,57.98,3/11/2016,completed,08:42.2,08:42.2
